s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s,kg/s
 1.4880013E+003, 6.3579217E+001,-1.8992203E+001,-3.9097818E+001,-2.3333352E+000,-4.0071180E-003, 0.0000000E+000, 0.0000000E+000, 3.1734456E+000, 3.1518537E+000, 0.0000000E+000, 1.3816968E-003, 0.0000000E+000
 1.4890179E+003, 6.3316131E+001,-1.8947833E+001,-4.3750999E+001,-2.4940774E+000,-3.9782321E-003, 0.0000000E+000, 0.0000000E+000,-2.0941638E+000,-1.8807572E+000, 0.0000000E+000, 1.3816968E-003, 0.0000000E+000
 1.4900045E+003, 6.2679857E+001,-1.8657681E+001,-3.8881629E+001,-2.7674567E+000,-3.9998162E-003, 0.0000000E+000, 0.0000000E+000, 2.4678735E+000, 2.3690898E+000, 0.0000000E+000, 1.3816968E-003, 0.0000000E+000
 1.4910164E+003, 6.2787462E+001,-1.8683594E+001,-4.1769952E+001,-2.6298816E+000,-3.9681038E-003, 0.0000000E+000, 0.0000000E+000,-2.1752357E-001,-2.9993422E-001, 0.0000000E+000, 1.3816968E-003, 0.0000000E+000
 1.4920045E+003, 6.3380650E+001,-1.8983061E+001,-4.2665272E+001,-2.6627182E+000,-3.9484303E-003, 0.0000000E+000, 0.0000000E+000,-1.0938522E+000,-9.3435004E-001, 0.0000000E+000, 1.3816968E-003, 0.0000000E+000
 1.4930144E+003, 6.2602489E+001,-1.8635785E+001,-4.2470490E+001,-2.6947139E+000,-3.9140156E-003, 0.0000000E+000, 0.0000000E+000,-1.2876429E+000,-1.2024142E+000, 0.0000000E+000, 1.3816968E-003, 0.0000000E+000
 1.4940184E+003, 6.3432718E+001,-1.9165671E+001,-4.2604993E+001,-2.6176339E+000,-3.9721055E-003, 0.0000000E+000, 0.0000000E+000,-8.7827300E-001,-9.5955195E-001, 0.0000000E+000, 1.3816968E-003, 0.0000000E+000
 1.4950094E+003, 6.2787099E+001,-1.8703415E+001,-4.2046287E+001,-2.5733630E+000,-3.9885556E-003, 0.0000000E+000, 0.0000000E+000,-5.6541987E-001,-5.3995424E-001, 0.0000000E+000, 1.3816968E-003, 0.0000000E+000
 1.4960038E+003, 6.3077802E+001,-1.8610135E+001,-4.1937590E+001,-2.5829206E+000,-3.9839206E-003, 0.0000000E+000, 0.0000000E+000,-6.9087232E-002,-5.6827058E-002, 0.0000000E+000, 1.3816968E-003, 0.0000000E+000
 1.4970140E+003, 6.3037261E+001,-1.8734464E+001,-3.9120176E+001,-2.3441500E+000,-3.9750956E-003, 0.0000000E+000, 0.0000000E+000, 2.9007962E+000, 2.8344962E+000, 0.0000000E+000, 1.3816968E-003, 0.0000000E+000
 1.4980199E+003, 6.2724831E+001,-1.8706165E+001,-4.3403469E+001,-2.2347742E+000,-3.9918528E-003, 0.0000000E+000, 0.0000000E+000,-1.5331730E+000,-1.6235693E+000, 0.0000000E+000, 1.3816968E-003, 0.0000000E+000
 1.4990138E+003, 6.2777349E+001,-1.8429711E+001,-4.1965981E+001,-2.1088017E+000,-3.9349414E-003, 0.0000000E+000, 0.0000000E+000, 1.1814097E-001, 2.6892020E-001, 0.0000000E+000, 1.3816968E-003, 0.0000000E+000
 1.5000020E+003, 6.3342046E+001,-1.8831798E+001,-4.0114764E+001,-2.2052551E+000,-3.9800979E-003, 0.0000000E+000, 0.0000000E+000, 2.3699368E+000, 2.1862478E+000, 0.0000000E+000, 1.3816968E-003, 0.0000000E+000
 1.5010061E+003, 6.3149154E+001,-1.8737718E+001,-4.4319952E+001,-2.2579411E+000,-3.9853385E-003, 0.0000000E+000, 0.0000000E+000,-2.3560614E+000,-2.1704428E+000, 0.0000000E+000, 1.3816968E-003, 0.0000000E+000
 1.5020104E+003, 6.2510272E+001,-1.8708519E+001,-4.1945861E+001,-2.4210446E+000,-3.9623845E-003, 0.0000000E+000, 0.0000000E+000,-6.0152844E-001,-5.6911532E-001, 0.0000000E+000, 1.3816968E-003, 0.0000000E+000
 1.5030068E+003, 6.2953987E+001,-1.8510145E+001,-3.9844268E+001,-2.4892328E+000,-3.9231912E-003, 0.0000000E+000, 0.0000000E+000, 2.0503459E+000, 2.1064186E+000, 0.0000000E+000, 1.3816968E-003, 0.0000000E+000
 1.5040107E+003, 6.3261491E+001,-1.8586610E+001,-4.0403481E+001,-2.4429783E+000,-3.9835704E-003, 0.0000000E+000, 0.0000000E+000, 2.0448153E+000, 1.8244387E+000, 0.0000000E+000, 1.3816968E-003, 0.0000000E+000
 1.5050037E+003, 6.3065903E+001,-1.8753502E+001,-4.1463458E+001,-2.3056537E+000,-3.9425306E-003, 0.0000000E+000, 0.0000000E+000, 3.4358460E-001, 5.3934681E-001, 0.0000000E+000, 1.3816968E-003, 0.0000000E+000
 1.5060184E+003, 6.2808532E+001,-1.8488004E+001,-4.5615951E+001,-2.2471762E+000,-3.8705534E-003, 0.0000000E+000, 0.0000000E+000,-3.5371036E+000,-3.5464701E+000, 0.0000000E+000, 1.3816968E-003, 0.0000000E+000
 1.5070011E+003, 6.3264882E+001,-1.8800839E+001,-4.1887502E+001,-2.2793952E+000,-3.9929264E-003, 0.0000000E+000, 0.0000000E+000, 2.9062845E-001, 2.9315324E-001, 0.0000000E+000, 1.3816968E-003, 0.0000000E+000
 1.5080103E+003, 6.2639687E+001,-1.8560506E+001,-4.5708062E+001,-2.4222702E+000,-4.0057062E-003, 0.0000000E+000, 0.0000000E+000,-4.0469499E+000,-4.0551567E+000, 0.0000000E+000, 1.3816968E-003, 0.0000000E+000
 1.5090156E+003, 6.3052786E+001,-1.8750954E+001,-3.7524084E+001,-2.4008794E+000,-3.9347203E-003, 0.0000000E+000, 0.0000000E+000, 4.3766621E+000, 4.3729328E+000, 0.0000000E+000, 1.3816968E-003, 0.0000000E+000
 1.5100106E+003, 6.3420296E+001,-1.8760303E+001,-4.1247168E+001,-2.3074922E+000,-3.8780950E-003, 0.0000000E+000, 0.0000000E+000, 1.0964968E+000, 1.1014553E+000, 0.0000000E+000, 1.3816968E-003, 0.0000000E+000
 1.5110046E+003, 6.3034436E+001,-1.8666819E+001,-3.8084489E+001,-2.3429460E+000,-3.9857384E-003, 0.0000000E+000, 0.0000000E+000, 4.0240088E+000, 3.9361961E+000, 0.0000000E+000, 1.3816968E-003, 0.0000000E+000
 1.5120107E+003, 6.3104418E+001,-1.8797597E+001,-4.6172666E+001,-2.4690336E+000,-3.9735442E-003, 0.0000000E+000, 0.0000000E+000,-4.4654370E+000,-4.3388521E+000, 0.0000000E+000, 1.3816968E-003, 0.0000000E+000
 1.5130066E+003, 6.2691636E+001,-1.8533306E+001,-4.1609643E+001,-2.5310438E+000,-3.9803511E-003, 0.0000000E+000, 0.0000000E+000, 5.0383725E-002, 1.3662535E-002, 0.0000000E+000, 1.3816968E-003, 0.0000000E+000
 1.5140034E+003, 6.3218771E+001,-1.8892401E+001,-4.0370788E+001,-2.5345471E+000,-3.9263580E-003, 0.0000000E+000, 0.0000000E+000, 1.3632728E+000, 1.4171083E+000, 0.0000000E+000, 1.3816968E-003, 0.0000000E+000
 1.5150149E+003, 6.3012921E+001,-1.8688086E+001,-3.8139186E+001,-2.5292209E+000,-3.9063302E-003, 0.0000000E+000, 0.0000000E+000, 3.6043726E+000, 3.6525212E+000, 0.0000000E+000, 1.3816968E-003, 0.0000000E+000
 1.5160051E+003, 6.3070885E+001,-1.8742061E+001,-4.5547413E+001,-2.5572255E+000,-4.0229178E-003, 0.0000000E+000, 0.0000000E+000,-3.7139901E+000,-3.7798378E+000, 0.0000000E+000, 1.3816968E-003, 0.0000000E+000
 1.5170114E+003, 6.2721762E+001,-1.8704557E+001,-4.0926829E+001,-2.4939808E+000,-3.9822093E-003, 0.0000000E+000, 0.0000000E+000, 5.0550925E-001, 5.9241284E-001, 0.0000000E+000, 1.3816968E-003, 0.0000000E+000
 1.5180114E+003, 6.3002086E+001,-1.8744994E+001,-4.2860241E+001,-2.3424341E+000,-3.9607950E-003, 0.0000000E+000, 0.0000000E+000,-1.0323847E+000,-9.4954493E-001, 0.0000000E+000, 1.3816968E-003, 0.0000000E+000
 1.5190013E+003, 6.3049706E+001,-1.8557688E+001,-4.2492526E+001,-2.1733997E+000,-3.9177675E-003, 0.0000000E+000, 0.0000000E+000,-1.0810116E-001,-1.7782534E-001, 0.0000000E+000, 1.3816968E-003, 0.0000000E+000
 1.5200105E+003, 6.2568022E+001,-1.8638852E+001,-4.2343897E+001,-2.1817362E+000,-3.8834626E-003, 0.0000000E+000, 0.0000000E+000,-7.1797379E-001,-6.0034627E-001, 0.0000000E+000, 1.3816968E-003, 0.0000000E+000
 1.5210137E+003, 6.3567393E+001,-1.8802579E+001,-4.0473765E+001,-2.2545979E+000,-3.9208884E-003, 0.0000000E+000, 0.0000000E+000, 2.0128767E+000, 2.0325307E+000, 0.0000000E+000, 1.3816968E-003, 0.0000000E+000
 1.5220051E+003, 6.2978572E+001,-1.8499255E+001,-3.9509578E+001,-2.2692915E+000,-3.9579770E-003, 0.0000000E+000, 0.0000000E+000, 2.7306828E+000, 2.6964900E+000, 0.0000000E+000, 1.3816968E-003, 0.0000000E+000
 1.5230187E+003, 6.3527131E+001,-1.8898456E+001,-4.6402125E+001,-2.3287011E+000,-3.9902215E-003, 0.0000000E+000, 0.0000000E+000,-4.1323674E+000,-4.1061411E+000, 0.0000000E+000, 1.3816968E-003, 0.0000000E+000
 1.5240151E+003, 6.2450738E+001,-1.8334412E+001,-3.9347956E+001,-2.0664713E+000,-3.9664717E-003, 0.0000000E+000, 0.0000000E+000, 2.7782344E+000, 2.6979333E+000, 0.0000000E+000, 1.3816968E-003, 0.0000000E+000
 1.5250153E+003, 6.3739433E+001,-1.9001471E+001,-4.3666007E+001,-2.1145048E+000,-3.9570716E-003, 0.0000000E+000, 0.0000000E+000,-1.1576388E+000,-1.0465074E+000, 0.0000000E+000, 1.3816968E-003, 0.0000000E+000
 1.5260100E+003, 6.2931287E+001,-1.8546119E+001,-4.1348457E+001,-2.0948069E+000,-4.0221664E-003, 0.0000000E+000, 0.0000000E+000, 8.9218073E-001, 9.3788134E-001, 0.0000000E+000, 1.3816968E-003, 0.0000000E+000
 1.5270018E+003, 6.3195028E+001,-1.8890292E+001,-4.0998239E+001,-2.3627840E+000,-3.9302718E-003, 0.0000000E+000, 0.0000000E+000, 9.2918126E-001, 9.3978238E-001, 0.0000000E+000, 1.3816968E-003, 0.0000000E+000
 1.5280138E+003, 6.2959743E+001,-1.8742931E+001,-4.1554396E+001,-2.5942614E+000,-3.8408540E-003, 0.0000000E+000, 0.0000000E+000,-7.1314525E-002, 6.4313506E-002, 0.0000000E+000, 1.3816968E-003, 0.0000000E+000
 1.5290092E+003, 6.3332404E+001,-1.8820131E+001,-4.1255693E+001,-2.5528267E+000,-3.9408366E-003, 0.0000000E+000, 0.0000000E+000, 6.4490079E-001, 6.9981309E-001, 0.0000000E+000, 1.3816968E-003, 0.0000000E+000
 1.5300021E+003, 6.2340960E+001,-1.8522518E+001,-4.0722148E+001,-2.5289153E+000,-3.9421962E-003, 0.0000000E+000, 0.0000000E+000, 5.1003956E-001, 5.6343518E-001, 0.0000000E+000, 1.3816968E-003, 0.0000000E+000
 1.5310186E+003, 6.3433684E+001,-1.8956778E+001,-3.7355520E+001,-2.6709408E+000,-3.9847591E-003, 0.0000000E+000, 0.0000000E+000, 4.3903283E+000, 4.4464607E+000, 0.0000000E+000, 1.3816968E-003, 0.0000000E+000
 1.5320212E+003, 6.2786778E+001,-1.8815788E+001,-4.6738614E+001,-2.8237532E+000,-3.9301342E-003, 0.0000000E+000, 0.0000000E+000,-5.5449046E+000,-5.5953071E+000, 0.0000000E+000, 1.3816968E-003, 0.0000000E+000
 1.5330175E+003, 6.3013644E+001,-1.8787506E+001,-3.7078765E+001,-2.7312105E+000,-3.8835249E-003, 0.0000000E+000, 0.0000000E+000, 4.4039087E+000, 4.4122789E+000, 0.0000000E+000, 1.3816968E-003, 0.0000000E+000
 1.5340176E+003, 6.2953610E+001,-1.8829622E+001,-4.5473481E+001,-2.9272498E+000,-3.8741080E-003, 0.0000000E+000, 0.0000000E+000,-4.2794098E+000,-4.2806159E+000, 0.0000000E+000, 1.3816968E-003, 0.0000000E+000
 1.5350106E+003, 6.3163381E+001,-1.8715959E+001,-4.2793686E+001,-2.6203029E+000,-3.9384446E-003, 0.0000000E+000, 0.0000000E+000,-9.0598613E-001,-9.7050443E-001, 0.0000000E+000, 1.3816968E-003, 0.0000000E+000
 1.5360140E+003, 6.2811880E+001,-1.8896521E+001,-3.9449198E+001,-2.3481918E+000,-3.9979661E-003, 0.0000000E+000, 0.0000000E+000, 2.1101699E+000, 2.1139713E+000, 0.0000000E+000, 1.3816968E-003, 0.0000000E+000
 1.5370175E+003, 6.2370576E+001,-1.8391960E+001,-4.3464700E+001,-2.1912690E+000,-3.9495167E-003, 0.0000000E+000, 0.0000000E+000,-1.5719475E+000,-1.6813032E+000, 0.0000000E+000, 1.3816968E-003, 0.0000000E+000
 1.5380081E+003, 6.2880896E+001,-1.8864150E+001,-4.3950694E+001,-2.2615500E+000,-3.9244955E-003, 0.0000000E+000, 0.0000000E+000,-2.3555382E+000,-2.1994229E+000, 0.0000000E+000, 1.3816968E-003, 0.0000000E+000
 1.5390212E+003, 6.3259934E+001,-1.8775976E+001,-4.3457088E+001,-2.3031772E+000,-3.9909182E-003, 0.0000000E+000, 0.0000000E+000,-1.3382798E+000,-1.2802984E+000, 0.0000000E+000, 1.3816968E-003, 0.0000000E+000
 1.5400190E+003, 6.2780665E+001,-1.8517282E+001,-4.3138675E+001,-2.1838680E+000,-4.0049116E-003, 0.0000000E+000, 0.0000000E+000,-9.9252232E-001,-1.0631648E+000, 0.0000000E+000, 1.3816968E-003, 0.0000000E+000
 1.5410085E+003, 6.3519177E+001,-1.9035580E+001,-4.1032262E+001,-2.0938432E+000,-3.9770499E-003, 0.0000000E+000, 0.0000000E+000, 1.2750258E+000, 1.3535146E+000, 0.0000000E+000, 1.3816968E-003, 0.0000000E+000
 1.5420157E+003, 6.3011177E+001,-1.8334381E+001,-4.1177177E+001,-2.1143733E+000,-4.0026314E-003, 0.0000000E+000, 0.0000000E+000, 1.3748601E+000, 1.3812426E+000, 0.0000000E+000, 1.3816968E-003, 0.0000000E+000
 1.5430052E+003, 6.2810778E+001,-1.8856653E+001,-4.2188250E+001,-2.3543307E+000,-3.9803036E-003, 0.0000000E+000, 0.0000000E+000,-5.1300634E-001,-5.9243567E-001, 0.0000000E+000, 1.3816968E-003, 0.0000000E+000
 1.5440009E+003, 6.3417289E+001,-1.8798449E+001,-4.6929996E+001,-2.4540877E+000,-3.8965500E-003, 0.0000000E+000, 0.0000000E+000,-4.8105316E+000,-4.7691407E+000, 0.0000000E+000, 1.3816968E-003, 0.0000000E+000
 1.5450051E+003, 6.2618856E+001,-1.8607415E+001,-3.9769696E+001,-2.5302769E+000,-3.9762498E-003, 0.0000000E+000, 0.0000000E+000, 1.6878823E+000, 1.7074909E+000, 0.0000000E+000, 1.3816968E-003, 0.0000000E+000
 1.5460021E+003, 6.2406252E+001,-1.8492091E+001,-4.2892658E+001,-2.4337995E+000,-3.9247935E-003, 0.0000000E+000, 0.0000000E+000,-1.4555030E+000,-1.4162208E+000, 0.0000000E+000, 1.3816968E-003, 0.0000000E+000
 1.5470118E+003, 6.3553398E+001,-1.9019158E+001,-4.0230917E+001,-2.2912429E+000,-3.9084673E-003, 0.0000000E+000, 0.0000000E+000, 1.9611010E+000, 2.0081722E+000, 0.0000000E+000, 1.3816968E-003, 0.0000000E+000
 1.5480143E+003, 6.2780115E+001,-1.8514035E+001,-4.0433290E+001,-2.4182866E+000,-3.9142537E-003, 0.0000000E+000, 0.0000000E+000, 1.4945889E+000, 1.4105889E+000, 0.0000000E+000, 1.3816968E-003, 0.0000000E+000
 1.5490209E+003, 6.3178644E+001,-1.8768129E+001,-4.4044065E+001,-2.5583948E+000,-3.9594735E-003, 0.0000000E+000, 0.0000000E+000,-2.3239899E+000,-2.1959042E+000, 0.0000000E+000, 1.3816968E-003, 0.0000000E+000
 1.5500155E+003, 6.2613920E+001,-1.8473697E+001,-4.2143382E+001,-2.2881544E+000,-3.9785255E-003, 0.0000000E+000, 0.0000000E+000,-2.5722089E-001,-2.9529234E-001, 0.0000000E+000, 1.3816968E-003, 0.0000000E+000
 1.5510117E+003, 6.2728447E+001,-1.8690174E+001,-4.3492280E+001,-2.2488958E+000,-3.8046158E-003, 0.0000000E+000, 0.0000000E+000,-1.7316916E+000,-1.7067076E+000, 0.0000000E+000, 1.3816968E-003, 0.0000000E+000
 1.5520201E+003, 6.2999260E+001,-1.8609525E+001,-3.9217633E+001,-2.1049927E+000,-3.9384705E-003, 0.0000000E+000, 0.0000000E+000, 3.0415408E+000, 3.0631707E+000, 0.0000000E+000, 1.3816968E-003, 0.0000000E+000
 1.5530122E+003, 6.2631053E+001,-1.8642385E+001,-4.3817443E+001,-2.1400560E+000,-3.9746848E-003, 0.0000000E+000, 0.0000000E+000,-1.9626182E+000,-1.9728062E+000, 0.0000000E+000, 1.3816968E-003, 0.0000000E+000
 1.5540193E+003, 6.3206373E+001,-1.8613495E+001,-4.2166812E+001,-2.1734613E+000,-3.9724112E-003, 0.0000000E+000, 0.0000000E+000, 1.1119413E-001, 2.4863363E-001, 0.0000000E+000, 1.3816968E-003, 0.0000000E+000
 1.5550013E+003, 6.2970442E+001,-1.8867666E+001,-4.0808690E+001,-2.2011707E+000,-3.9561509E-003, 0.0000000E+000, 0.0000000E+000, 1.1373779E+000, 1.0889579E+000, 0.0000000E+000, 1.3816968E-003, 0.0000000E+000
 1.5560156E+003, 6.3430686E+001,-1.8696871E+001,-4.4729526E+001,-2.4644028E+000,-3.9424091E-003, 0.0000000E+000, 0.0000000E+000,-2.4677365E+000,-2.4640570E+000, 0.0000000E+000, 1.3816968E-003, 0.0000000E+000
 1.5570000E+003, 6.2608982E+001,-1.8530387E+001,-4.0289927E+001,-2.5090911E+000,-3.9665293E-003, 0.0000000E+000, 0.0000000E+000, 1.3094829E+000, 1.2756099E+000, 0.0000000E+000, 1.3816968E-003, 0.0000000E+000
 1.5580015E+003, 6.2796520E+001,-1.9151171E+001,-4.2790887E+001,-2.5033700E+000,-3.7835837E-003, 0.0000000E+000, 0.0000000E+000,-1.9127559E+000,-1.6526921E+000, 0.0000000E+000, 1.3816968E-003, 0.0000000E+000
 1.5590084E+003, 6.3588018E+001,-1.8604097E+001,-4.0889156E+001,-2.3880227E+000,-3.9904447E-003, 0.0000000E+000, 0.0000000E+000, 1.7470455E+000, 1.7027520E+000, 0.0000000E+000, 1.3816968E-003, 0.0000000E+000
 1.5600009E+003, 6.2777391E+001,-1.8745339E+001,-4.2784776E+001,-2.1625898E+000,-3.9988323E-003, 0.0000000E+000, 0.0000000E+000,-8.9916835E-001,-9.1931302E-001, 0.0000000E+000, 1.3816968E-003, 0.0000000E+000
 1.5610090E+003, 6.2766116E+001,-1.8607516E+001,-4.2631405E+001,-2.1954349E+000,-3.9228605E-003, 0.0000000E+000, 0.0000000E+000,-8.7327303E-001,-6.7216301E-001, 0.0000000E+000, 1.3816968E-003, 0.0000000E+000
 1.5620042E+003, 6.3015711E+001,-1.8556832E+001,-3.9087717E+001,-2.4651021E+000,-3.9099959E-003, 0.0000000E+000, 0.0000000E+000, 3.0270485E+000, 2.9021497E+000, 0.0000000E+000, 1.3816968E-003, 0.0000000E+000
 1.5630168E+003, 6.3377022E+001,-1.8888011E+001,-4.1769930E+001,-2.4846412E+000,-3.9187277E-003, 0.0000000E+000, 0.0000000E+000, 1.4338610E-001, 2.3052110E-001, 0.0000000E+000, 1.3816968E-003, 0.0000000E+000
 1.5640128E+003, 6.3152170E+001,-1.8779787E+001,-4.2418279E+001,-2.2921489E+000,-3.9900795E-003, 0.0000000E+000, 0.0000000E+000,-4.8173067E-001,-3.4203507E-001, 0.0000000E+000, 1.3816968E-003, 0.0000000E+000
 1.5650210E+003, 6.2624099E+001,-1.8499384E+001,-4.1711700E+001,-2.2551748E+000,-4.0046608E-003, 0.0000000E+000, 0.0000000E+000, 2.7095975E-001, 1.5383583E-001, 0.0000000E+000, 1.3816968E-003, 0.0000000E+000
 1.5660160E+003, 6.2599129E+001,-1.8465090E+001,-4.0696599E+001,-2.1001729E+000,-3.9466840E-003, 0.0000000E+000, 0.0000000E+000, 1.3605456E+000, 1.3333211E+000, 0.0000000E+000, 1.3816968E-003, 0.0000000E+000
 1.5670021E+003, 6.3253445E+001,-1.8607702E+001,-4.4517569E+001,-2.0034158E+000,-3.9617892E-003, 0.0000000E+000, 0.0000000E+000,-1.9582972E+000,-1.8792032E+000, 0.0000000E+000, 1.3816968E-003, 0.0000000E+000
 1.5680198E+003, 6.3195788E+001,-1.8724959E+001,-4.5392837E+001,-1.9935747E+000,-3.9888250E-003, 0.0000000E+000, 0.0000000E+000,-2.9186854E+000,-2.9195724E+000, 0.0000000E+000, 1.3816968E-003, 0.0000000E+000
 1.5690057E+003, 6.2732084E+001,-1.8593414E+001,-4.3825180E+001,-1.9968806E+000,-3.9587814E-003, 0.0000000E+000, 0.0000000E+000,-1.8784871E+000,-1.6873494E+000, 0.0000000E+000, 1.3816968E-003, 0.0000000E+000
 1.5700071E+003, 6.3227342E+001,-1.8643110E+001,-3.6958369E+001,-2.0370103E+000,-4.0057255E-003, 0.0000000E+000, 0.0000000E+000, 5.4879709E+000, 5.5848465E+000, 0.0000000E+000, 1.3816968E-003, 0.0000000E+000
 1.5710073E+003, 6.2639589E+001,-1.8426765E+001,-4.3966932E+001,-2.2581614E+000,-3.9667091E-003, 0.0000000E+000, 0.0000000E+000,-2.0353433E+000,-2.0162362E+000, 0.0000000E+000, 1.3816968E-003, 0.0000000E+000
 1.5720227E+003, 6.2567796E+001,-1.8465263E+001,-4.3212124E+001,-2.3447940E+000,-3.9489398E-003, 0.0000000E+000, 0.0000000E+000,-1.4791611E+000,-1.4583333E+000, 0.0000000E+000, 1.3816968E-003, 0.0000000E+000
 1.5730034E+003, 6.3459680E+001,-1.8812474E+001,-4.0749058E+001,-2.1659630E+000,-3.8698478E-003, 0.0000000E+000, 0.0000000E+000, 1.7081051E+000, 1.7283156E+000, 0.0000000E+000, 1.3816968E-003, 0.0000000E+000
 1.5740128E+003, 6.3263501E+001,-1.8477779E+001,-4.2093220E+001,-2.1087938E+000,-3.9710271E-003, 0.0000000E+000, 0.0000000E+000, 5.0048507E-001, 5.7973770E-001, 0.0000000E+000, 1.3816968E-003, 0.0000000E+000
 1.5750214E+003, 6.3096112E+001,-1.8414957E+001,-3.9958549E+001,-1.9985289E+000,-3.9939689E-003, 0.0000000E+000, 0.0000000E+000, 2.6279643E+000, 2.7200832E+000, 0.0000000E+000, 1.3816968E-003, 0.0000000E+000
 1.5760046E+003, 6.2720342E+001,-1.8332457E+001,-4.3449356E+001,-1.9002331E+000,-3.9855279E-003, 0.0000000E+000, 0.0000000E+000,-9.5485780E-001,-9.6568888E-001, 0.0000000E+000, 1.3816968E-003, 0.0000000E+000
 1.5770017E+003, 6.3176275E+001,-1.8581714E+001,-4.6347065E+001,-1.7057920E+000,-3.8998719E-003, 0.0000000E+000, 0.0000000E+000,-3.4930218E+000,-3.4621947E+000, 0.0000000E+000, 1.3816968E-003, 0.0000000E+000
 1.5780203E+003, 6.3199003E+001,-1.8739813E+001,-4.3640480E+001,-1.8194632E+000,-3.9338136E-003, 0.0000000E+000, 0.0000000E+000,-9.8281179E-001,-1.0046872E+000, 0.0000000E+000, 1.3816968E-003, 0.0000000E+000
 1.5790037E+003, 6.2786201E+001,-1.8248993E+001,-4.0060596E+001,-1.9881414E+000,-3.8322141E-003, 0.0000000E+000, 0.0000000E+000, 2.4512619E+000, 2.4846381E+000, 0.0000000E+000, 1.3816968E-003, 0.0000000E+000
 1.5800151E+003, 6.3223949E+001,-1.8496702E+001,-4.1623657E+001,-2.2423770E+000,-3.8996243E-003, 0.0000000E+000, 0.0000000E+000, 8.3656233E-001, 8.5731322E-001, 0.0000000E+000, 1.3816968E-003, 0.0000000E+000
 1.5810009E+003, 6.3072236E+001,-1.8717608E+001,-4.2214992E+001,-2.2865016E+000,-4.0104048E-003, 0.0000000E+000, 0.0000000E+000,-2.9867928E-001,-1.5087635E-001, 0.0000000E+000, 1.3816968E-003, 0.0000000E+000
 1.5820139E+003, 6.3043715E+001,-1.8579390E+001,-3.9783851E+001,-2.1707320E+000,-3.9674217E-003, 0.0000000E+000, 0.0000000E+000, 2.6281068E+000, 2.5057740E+000, 0.0000000E+000, 1.3816968E-003, 0.0000000E+000
 1.5830098E+003, 6.2206166E+001,-1.8133356E+001,-4.3686825E+001,-2.2556511E+000,-3.9387143E-003, 0.0000000E+000, 0.0000000E+000,-1.9719431E+000,-1.8736042E+000, 0.0000000E+000, 1.3816968E-003, 0.0000000E+000
 1.5840189E+003, 6.3338515E+001,-1.8645299E+001,-4.0878542E+001,-2.2996588E+000,-3.8799872E-003, 0.0000000E+000, 0.0000000E+000, 1.4198373E+000, 1.5111357E+000, 0.0000000E+000, 1.3816968E-003, 0.0000000E+000
 1.5850219E+003, 6.2932163E+001,-1.8532000E+001,-4.1484074E+001,-2.3142333E+000,-3.9487032E-003, 0.0000000E+000, 0.0000000E+000, 6.3830718E-001, 5.9790723E-001, 0.0000000E+000, 1.3816968E-003, 0.0000000E+000
 1.5860216E+003, 6.3373592E+001,-1.8600136E+001,-4.0850369E+001,-2.1538199E+000,-3.9857713E-003, 0.0000000E+000, 0.0000000E+000, 1.7163225E+000, 1.7652806E+000, 0.0000000E+000, 1.3816968E-003, 0.0000000E+000
 1.5870096E+003, 6.3086008E+001,-1.8788662E+001,-4.3703609E+001,-1.9663681E+000,-3.9976682E-003, 0.0000000E+000, 0.0000000E+000,-1.2560077E+000,-1.3766279E+000, 0.0000000E+000, 1.3816968E-003, 0.0000000E+000
 1.5880208E+003, 6.2925969E+001,-1.8337678E+001,-4.2378208E+001,-1.9177034E+000,-4.0094046E-003, 0.0000000E+000, 0.0000000E+000, 8.2323409E-002, 2.8837010E-001, 0.0000000E+000, 1.3816968E-003, 0.0000000E+000
 1.5890067E+003, 6.2504562E+001,-1.8342972E+001,-4.5196258E+001,-2.0333943E+000,-3.9450294E-003, 0.0000000E+000, 0.0000000E+000,-2.9729056E+000,-3.0720073E+000, 0.0000000E+000, 1.3816968E-003, 0.0000000E+000
 1.5900099E+003, 6.3797080E+001,-1.8904200E+001,-3.7838113E+001,-2.1327497E+000,-3.9585301E-003, 0.0000000E+000, 0.0000000E+000, 4.8383086E+000, 4.9180587E+000, 0.0000000E+000, 1.3816968E-003, 0.0000000E+000
 1.5910077E+003, 6.3002246E+001,-1.8517240E+001,-4.4296947E+001,-2.0969968E+000,-4.0177832E-003, 0.0000000E+000, 0.0000000E+000,-1.8897165E+000,-1.9129556E+000, 0.0000000E+000, 1.3816968E-003, 0.0000000E+000
 1.5920143E+003, 6.2222248E+001,-1.8244574E+001,-3.8182902E+001,-1.9561027E+000,-3.8791237E-003, 0.0000000E+000, 0.0000000E+000, 3.8419387E+000, 3.8347900E+000, 0.0000000E+000, 1.3816968E-003, 0.0000000E+000
 1.5930122E+003, 6.2451751E+001,-1.8486379E+001,-4.4743233E+001,-2.0550873E+000,-3.8180792E-003, 0.0000000E+000, 0.0000000E+000,-2.8405520E+000,-2.8367675E+000, 0.0000000E+000, 1.3816968E-003, 0.0000000E+000
 1.5940066E+003, 6.3392537E+001,-1.8814727E+001,-4.4321891E+001,-2.3179084E+000,-3.9224544E-003, 0.0000000E+000, 0.0000000E+000,-2.0150573E+000,-2.0659107E+000, 0.0000000E+000, 1.3816968E-003, 0.0000000E+000
