s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s,kg/s
 2.5440085E+002, 1.7024670E+002,-7.5697865E+001,-3.5373453E+001,-4.8191674E+001, 8.3887149E-001, 0.0000000E+000, 0.0000000E+000, 1.0380001E+001, 1.1822580E+001, 0.0000000E+000, 3.3335961E-003, 0.0000000E+000
 2.5470554E+002, 1.4991550E+002,-6.9762080E+001,-3.6869309E+001,-4.8443546E+001, 8.2898581E-001, 0.0000000E+000, 0.0000000E+000,-3.4339013E+000,-4.3304518E+000, 0.0000000E+000, 3.3335961E-003, 0.0000000E+000
 2.5501025E+002, 1.6728405E+002,-7.5952849E+001,-3.4759736E+001,-4.8933521E+001, 8.5615797E-001, 0.0000000E+000, 0.0000000E+000, 7.5978556E+000, 8.4941001E+000, 0.0000000E+000, 3.3335961E-003, 0.0000000E+000
 2.5531075E+002, 1.5520131E+002,-6.9438904E+001,-3.2459265E+001,-4.9301485E+001, 8.2311634E-001, 0.0000000E+000, 0.0000000E+000, 4.8573475E+000, 4.8247678E+000, 0.0000000E+000, 3.3335961E-003, 0.0000000E+000
 2.5560007E+002, 1.6285859E+002,-7.0960113E+001,-3.0625936E+001,-4.9369304E+001, 8.4393350E-001, 0.0000000E+000, 0.0000000E+000, 1.1822147E+001, 1.2747172E+001, 0.0000000E+000, 3.3335961E-003, 0.0000000E+000
 2.5590921E+002, 1.5805103E+002,-7.0539783E+001,-3.4680128E+001,-4.8981369E+001, 8.1327411E-001, 0.0000000E+000, 0.0000000E+000, 5.0435730E+000, 4.6630242E+000, 0.0000000E+000, 3.3335961E-003, 0.0000000E+000
 2.5620599E+002, 1.6378181E+002,-7.2155292E+001,-3.6875546E+001,-4.9011981E+001, 8.0982705E-001, 0.0000000E+000, 0.0000000E+000, 7.7491691E+000, 6.5488162E+000, 0.0000000E+000, 3.3335961E-003, 0.0000000E+000
 2.5650998E+002, 1.6054367E+002,-7.2864726E+001,-3.6071377E+001,-4.8668802E+001, 8.3809012E-001, 0.0000000E+000, 0.0000000E+000, 5.4125765E+000, 3.7768573E+000, 0.0000000E+000, 3.3335961E-003, 0.0000000E+000
 2.5680121E+002, 1.5998781E+002,-7.2789038E+001,-3.5215598E+001,-4.8678709E+001, 8.7250001E-001, 0.0000000E+000, 0.0000000E+000, 3.5014228E+000, 4.1769703E+000, 0.0000000E+000, 3.3335961E-003, 0.0000000E+000
 2.5710583E+002, 1.6893781E+002,-7.2426597E+001,-3.3151517E+001,-4.8784288E+001, 8.8135739E-001, 0.0000000E+000, 0.0000000E+000, 1.3751103E+001, 1.5456765E+001, 0.0000000E+000, 3.3335961E-003, 0.0000000E+000
 2.5740332E+002, 1.5125797E+002,-6.9250651E+001,-3.4188219E+001,-4.8672157E+001, 8.5645873E-001, 0.0000000E+000, 0.0000000E+000, 1.3735059E+000, 3.4031610E-003, 0.0000000E+000, 3.3335961E-003, 0.0000000E+000
 2.5770679E+002, 1.6909141E+002,-7.3726679E+001,-3.8038433E+001,-4.8352920E+001, 8.7373139E-001, 0.0000000E+000, 0.0000000E+000, 9.8555413E+000, 9.8471068E+000, 0.0000000E+000, 3.3335961E-003, 0.0000000E+000
 2.5800192E+002, 1.4512256E+002,-6.7977162E+001,-3.6116255E+001,-4.8312485E+001, 8.6151693E-001, 0.0000000E+000, 0.0000000E+000,-4.6554945E+000,-6.4218242E+000, 0.0000000E+000, 3.3335961E-003, 0.0000000E+000
 2.5830121E+002, 1.6455014E+002,-7.2651544E+001,-3.5844852E+001,-4.8750075E+001, 8.6652290E-001, 0.0000000E+000, 0.0000000E+000, 5.5881243E+000, 8.1701932E+000, 0.0000000E+000, 3.3335961E-003, 0.0000000E+000
 2.5861093E+002, 1.7539126E+002,-7.3190699E+001,-3.2921160E+001,-4.8391515E+001, 9.0505998E-001, 0.0000000E+000, 0.0000000E+000, 1.8514541E+001, 2.1792948E+001, 0.0000000E+000, 3.3335961E-003, 0.0000000E+000
 2.5890161E+002, 1.5026067E+002,-7.0133997E+001,-3.1540637E+001,-4.8488008E+001, 8.7413643E-001, 0.0000000E+000, 0.0000000E+000, 3.6418816E+000, 9.7216851E-001, 0.0000000E+000, 3.3335961E-003, 0.0000000E+000
 2.5920392E+002, 1.5286269E+002,-6.8825542E+001,-3.5493144E+001,-4.8685328E+001, 8.0309106E-001, 0.0000000E+000, 0.0000000E+000, 3.7833051E+000, 6.6176732E-001, 0.0000000E+000, 3.3335961E-003, 0.0000000E+000
 2.5950980E+002, 1.6130319E+002,-7.2484513E+001,-3.4398216E+001,-4.8741900E+001, 8.3520498E-001, 0.0000000E+000, 0.0000000E+000, 7.8303904E+000, 6.5137626E+000, 0.0000000E+000, 3.3335961E-003, 0.0000000E+000
 2.5980872E+002, 1.5707970E+002,-7.0117975E+001,-3.4483668E+001,-4.8640120E+001, 8.5058044E-001, 0.0000000E+000, 0.0000000E+000, 4.1404047E+000, 4.6885222E+000, 0.0000000E+000, 3.3335961E-003, 0.0000000E+000
 2.6011096E+002, 1.5923988E+002,-7.0448647E+001,-3.8420893E+001,-4.8491899E+001, 8.2552111E-001, 0.0000000E+000, 0.0000000E+000, 1.8261855E+000, 2.7039632E+000, 0.0000000E+000, 3.3335961E-003, 0.0000000E+000
 2.6040640E+002, 1.6594409E+002,-7.5345708E+001,-4.0176958E+001,-4.8522516E+001, 8.4870114E-001, 0.0000000E+000, 0.0000000E+000, 2.7232370E+000, 2.7476046E+000, 0.0000000E+000, 3.3335961E-003, 0.0000000E+000
 2.6070682E+002, 1.6143000E+002,-7.2058025E+001,-3.7610139E+001,-4.9018664E+001, 8.5090627E-001, 0.0000000E+000, 0.0000000E+000, 3.4266385E+000, 3.5940769E+000, 0.0000000E+000, 3.3335961E-003, 0.0000000E+000
 2.6100821E+002, 1.5554758E+002,-7.2994402E+001,-3.7742410E+001,-4.9271086E+001, 8.6280116E-001, 0.0000000E+000, 0.0000000E+000,-3.0282004E+000,-3.5975113E+000, 0.0000000E+000, 3.3335961E-003, 0.0000000E+000
 2.6130939E+002, 1.6214324E+002,-7.4808892E+001,-3.6145930E+001,-4.9363444E+001, 8.6972987E-001, 0.0000000E+000, 0.0000000E+000, 1.1811291E+000, 2.6947035E+000, 0.0000000E+000, 3.3335961E-003, 0.0000000E+000
 2.6160797E+002, 1.5817502E+002,-7.2069401E+001,-3.5983318E+001,-4.9249906E+001, 8.5502359E-001, 0.0000000E+000, 0.0000000E+000, 1.6258401E+000, 1.7274172E+000, 0.0000000E+000, 3.3335961E-003, 0.0000000E+000
 2.6190375E+002, 1.6813583E+002,-7.3418461E+001,-3.6085151E+001,-4.9472997E+001, 8.7207709E-001, 0.0000000E+000, 0.0000000E+000, 1.0298882E+001, 1.0031297E+001, 0.0000000E+000, 3.3335961E-003, 0.0000000E+000
 2.6220334E+002, 1.5224241E+002,-7.0232989E+001,-3.6043428E+001,-4.9732077E+001, 8.0961692E-001, 0.0000000E+000, 0.0000000E+000,-1.0445347E+000,-2.9564715E+000, 0.0000000E+000, 3.3335961E-003, 0.0000000E+000
 2.6250922E+002, 1.5891272E+002,-7.2085020E+001,-3.7711038E+001,-4.9384143E+001, 7.7450889E-001, 0.0000000E+000, 0.0000000E+000,-6.8163356E-002, 5.0702654E-001, 0.0000000E+000, 3.3335961E-003, 0.0000000E+000
 2.6280136E+002, 1.5586342E+002,-7.0630887E+001,-3.3232516E+001,-4.9161678E+001, 8.2801345E-001, 0.0000000E+000, 0.0000000E+000, 3.0641912E+000, 3.6663485E+000, 0.0000000E+000, 3.3335961E-003, 0.0000000E+000
 2.6310443E+002, 1.6817174E+002,-7.5708528E+001,-3.3113731E+001,-4.8832963E+001, 8.3967451E-001, 0.0000000E+000, 0.0000000E+000, 1.1447448E+001, 1.1356195E+001, 0.0000000E+000, 3.3335961E-003, 0.0000000E+000
 2.6340231E+002, 1.5499544E+002,-7.1681038E+001,-3.4734040E+001,-4.8532111E+001, 8.4238685E-001, 0.0000000E+000, 0.0000000E+000, 2.1598931E+000, 8.9063353E-001, 0.0000000E+000, 3.3335961E-003, 0.0000000E+000
 2.6370959E+002, 1.6174878E+002,-7.5118342E+001,-3.6510505E+001,-4.8802809E+001, 8.5002735E-001, 0.0000000E+000, 0.0000000E+000, 1.5626184E+000, 2.1671503E+000, 0.0000000E+000, 3.3335961E-003, 0.0000000E+000
 2.6400354E+002, 1.5043729E+002,-7.2204653E+001,-3.4396210E+001,-4.8945548E+001, 7.9670384E-001, 0.0000000E+000, 0.0000000E+000,-6.3192665E+000,-4.3124196E+000, 0.0000000E+000, 3.3335961E-003, 0.0000000E+000
 2.6430145E+002, 1.6779418E+002,-7.4976409E+001,-3.4816185E+001,-4.8715800E+001, 8.4305447E-001, 0.0000000E+000, 0.0000000E+000, 8.5838148E+000, 1.0128837E+001, 0.0000000E+000, 3.3335961E-003, 0.0000000E+000
 2.6460822E+002, 1.6743374E+002,-7.5653503E+001,-3.3974030E+001,-4.8879742E+001, 8.5953797E-001, 0.0000000E+000, 0.0000000E+000, 9.2434246E+000, 9.7860009E+000, 0.0000000E+000, 3.3335961E-003, 0.0000000E+000
 2.6490396E+002, 1.6221603E+002,-7.4251604E+001,-3.2874401E+001,-4.9124341E+001, 8.7693990E-001, 0.0000000E+000, 0.0000000E+000, 9.2508693E+000, 6.8426222E+000, 0.0000000E+000, 3.3335961E-003, 0.0000000E+000
 2.6520041E+002, 1.5168984E+002,-7.0077711E+001,-3.0495006E+001,-4.9129927E+001, 8.7874740E-001, 0.0000000E+000, 0.0000000E+000, 4.7854382E+000, 2.8659411E+000, 0.0000000E+000, 3.3335961E-003, 0.0000000E+000
 2.6550226E+002, 1.6673261E+002,-7.5051017E+001,-3.3543158E+001,-4.9170697E+001, 8.8958711E-001, 0.0000000E+000, 0.0000000E+000, 8.3742991E+000, 9.8573247E+000, 0.0000000E+000, 3.3335961E-003, 0.0000000E+000
 2.6580319E+002, 1.5890907E+002,-7.0466342E+001,-3.6743424E+001,-4.9149818E+001, 8.8372170E-001, 0.0000000E+000, 0.0000000E+000, 1.5063815E+000, 3.4332115E+000, 0.0000000E+000, 3.3335961E-003, 0.0000000E+000
 2.6610181E+002, 1.5991113E+002,-7.3187525E+001,-3.6262365E+001,-4.8876668E+001, 8.5587333E-001, 0.0000000E+000, 0.0000000E+000, 2.4536095E+000, 2.4404477E+000, 0.0000000E+000, 3.3335961E-003, 0.0000000E+000
 2.6641187E+002, 1.4748649E+002,-6.9643699E+001,-3.5546111E+001,-4.8122969E+001, 8.3157149E-001, 0.0000000E+000, 0.0000000E+000,-4.2725074E+000,-4.9947181E+000, 0.0000000E+000, 3.3335961E-003, 0.0000000E+000
 2.6670938E+002, 1.7044431E+002,-7.6576973E+001,-3.5218408E+001,-4.8015960E+001, 8.4534381E-001, 0.0000000E+000, 0.0000000E+000, 9.2169771E+000, 1.1478309E+001, 0.0000000E+000, 3.3335961E-003, 0.0000000E+000
 2.6701068E+002, 1.5873947E+002,-6.9004007E+001,-3.4728246E+001,-4.8308967E+001, 8.3836596E-001, 0.0000000E+000, 0.0000000E+000, 4.4940898E+000, 7.5366195E+000, 0.0000000E+000, 3.3335961E-003, 0.0000000E+000
 2.6731113E+002, 1.6225941E+002,-6.9432784E+001,-3.7599560E+001,-4.8319995E+001, 8.3715851E-001, 0.0000000E+000, 0.0000000E+000, 6.1697084E+000, 7.7442335E+000, 0.0000000E+000, 3.3335961E-003, 0.0000000E+000
 2.6760083E+002, 1.5687043E+002,-7.1153879E+001,-3.7701578E+001,-4.8000508E+001, 8.0967905E-001, 0.0000000E+000, 0.0000000E+000, 1.6937911E+000, 8.2414313E-001, 0.0000000E+000, 3.3335961E-003, 0.0000000E+000
 2.6790421E+002, 1.5344838E+002,-7.0773445E+001,-3.6686661E+001,-4.7988748E+001, 8.2597919E-001, 0.0000000E+000, 0.0000000E+000, 2.2457733E+000,-1.1744907E+000, 0.0000000E+000, 3.3335961E-003, 0.0000000E+000
 2.6820032E+002, 1.6905457E+002,-7.3445220E+001,-3.5940085E+001,-4.7962746E+001, 8.5257695E-001, 0.0000000E+000, 0.0000000E+000, 1.3202285E+001, 1.2559093E+001, 0.0000000E+000, 3.3335961E-003, 0.0000000E+000
 2.6850104E+002, 1.6112371E+002,-7.2831763E+001,-3.7350056E+001,-4.8512232E+001, 8.7576645E-001, 0.0000000E+000, 0.0000000E+000, 4.6621203E+000, 3.3054210E+000, 0.0000000E+000, 3.3335961E-003, 0.0000000E+000
 2.6880173E+002, 1.6173519E+002,-7.6290458E+001,-3.5334981E+001,-4.8995319E+001, 8.9231827E-001, 0.0000000E+000, 0.0000000E+000, 2.3822149E+000, 2.0067532E+000, 0.0000000E+000, 3.3335961E-003, 0.0000000E+000
 2.6911304E+002, 1.5798720E+002,-7.2979701E+001,-3.1411240E+001,-4.8748617E+001, 8.7803155E-001, 0.0000000E+000, 0.0000000E+000, 5.5968561E+000, 5.7256696E+000, 0.0000000E+000, 3.3335961E-003, 0.0000000E+000
 2.6940414E+002, 1.5508888E+002,-7.2430146E+001,-3.2668626E+001,-4.8714165E+001, 8.4469263E-001, 0.0000000E+000, 0.0000000E+000, 3.3059750E+000, 2.1206324E+000, 0.0000000E+000, 3.3335961E-003, 0.0000000E+000
 2.6970865E+002, 1.6726614E+002,-7.5782549E+001,-3.7553261E+001,-4.8999944E+001, 8.6454414E-001, 0.0000000E+000, 0.0000000E+000, 2.8557689E+000, 5.7949280E+000, 0.0000000E+000, 3.3335961E-003, 0.0000000E+000
 2.7000217E+002, 1.6248209E+002,-7.0977367E+001,-3.8297485E+001,-4.8800460E+001, 8.2905726E-001, 0.0000000E+000, 0.0000000E+000, 2.7412955E+000, 5.2358319E+000, 0.0000000E+000, 3.3335961E-003, 0.0000000E+000
 2.7030194E+002, 1.6403936E+002,-7.3160171E+001,-3.6225219E+001,-4.8748314E+001, 8.8596265E-001, 0.0000000E+000, 0.0000000E+000, 6.1817105E+000, 6.7916221E+000, 0.0000000E+000, 3.3335961E-003, 0.0000000E+000
 2.7061066E+002, 1.5092206E+002,-7.1133362E+001,-3.6329970E+001,-4.8609059E+001, 8.9027295E-001, 0.0000000E+000, 0.0000000E+000,-2.4208311E+000,-4.2600570E+000, 0.0000000E+000, 3.3335961E-003, 0.0000000E+000
 2.7090753E+002, 1.6661741E+002,-7.5748898E+001,-3.8333632E+001,-4.8297857E+001, 8.7663968E-001, 0.0000000E+000, 0.0000000E+000, 5.1702623E+000, 5.1136599E+000, 0.0000000E+000, 3.3335961E-003, 0.0000000E+000
 2.7120187E+002, 1.5554130E+002,-7.3409484E+001,-3.4660364E+001,-4.8266423E+001, 8.7107896E-001, 0.0000000E+000, 0.0000000E+000, 1.7442098E+000, 7.6104909E-002, 0.0000000E+000, 3.3335961E-003, 0.0000000E+000
 2.7151144E+002, 1.6682480E+002,-7.3173032E+001,-3.6789918E+001,-4.8540433E+001, 8.9532314E-001, 0.0000000E+000, 0.0000000E+000, 9.3942704E+000, 9.2167415E+000, 0.0000000E+000, 3.3335961E-003, 0.0000000E+000
 2.7180634E+002, 1.5286330E+002,-7.2762874E+001,-3.5813846E+001,-4.8841480E+001, 8.8463136E-001, 0.0000000E+000, 0.0000000E+000,-1.4701353E+000,-3.6702700E+000, 0.0000000E+000, 3.3335961E-003, 0.0000000E+000
 2.7210660E+002, 1.6159434E+002,-7.1434701E+001,-3.1841832E+001,-4.8952420E+001, 8.6610397E-001, 0.0000000E+000, 0.0000000E+000, 1.0359612E+001, 1.0231492E+001, 0.0000000E+000, 3.3335961E-003, 0.0000000E+000
 2.7240057E+002, 1.5506614E+002,-7.2460346E+001,-2.9196117E+001,-4.8831009E+001, 8.5523155E-001, 0.0000000E+000, 0.0000000E+000, 5.7251978E+000, 5.4339007E+000, 0.0000000E+000, 3.3335961E-003, 0.0000000E+000
 2.7270984E+002, 1.5938624E+002,-6.9987593E+001,-3.7357827E+001,-4.8494514E+001, 8.6017131E-001, 0.0000000E+000, 0.0000000E+000, 4.6307496E+000, 4.4064748E+000, 0.0000000E+000, 3.3335961E-003, 0.0000000E+000
 2.7301056E+002, 1.5522607E+002,-6.9863377E+001,-3.8645354E+001,-4.8316244E+001, 8.6267520E-001, 0.0000000E+000, 0.0000000E+000,-1.9550286E+000,-7.3622961E-001, 0.0000000E+000, 3.3335961E-003, 0.0000000E+000
 2.7330469E+002, 1.6828318E+002,-7.3888807E+001,-3.6217794E+001,-4.8087630E+001, 8.8173105E-001, 0.0000000E+000, 0.0000000E+000, 8.8335721E+000, 1.0970677E+001, 0.0000000E+000, 3.3335961E-003, 0.0000000E+000
 2.7360504E+002, 1.4872651E+002,-7.0740427E+001,-3.3417717E+001,-4.8152584E+001, 8.2508733E-001, 0.0000000E+000, 0.0000000E+000,-3.0732824E+000,-2.7591323E+000, 0.0000000E+000, 3.3335961E-003, 0.0000000E+000
 2.7390073E+002, 1.6415001E+002,-7.2324809E+001,-3.3629649E+001,-4.8276830E+001, 7.9673603E-001, 0.0000000E+000, 0.0000000E+000, 8.9290493E+000, 1.0715458E+001, 0.0000000E+000, 3.3335961E-003, 0.0000000E+000
 2.7421033E+002, 1.6019678E+002,-7.1487432E+001,-3.5660822E+001,-4.8396618E+001, 8.5812326E-001, 0.0000000E+000, 0.0000000E+000, 5.7845674E+000, 5.5100327E+000, 0.0000000E+000, 3.3335961E-003, 0.0000000E+000
 2.7451263E+002, 1.6611731E+002,-7.1026908E+001,-3.6049352E+001,-4.8298762E+001, 8.4710301E-001, 0.0000000E+000, 0.0000000E+000, 1.0698228E+001, 1.1589389E+001, 0.0000000E+000, 3.3335961E-003, 0.0000000E+000
 2.7480466E+002, 1.5360033E+002,-6.8971623E+001,-3.5018959E+001,-4.8146686E+001, 8.2056323E-001, 0.0000000E+000, 0.0000000E+000, 4.9136952E+000, 2.2836226E+000, 0.0000000E+000, 3.3335961E-003, 0.0000000E+000
 2.7510544E+002, 1.7265890E+002,-7.9653011E+001,-3.7722208E+001,-4.7980358E+001, 8.9754261E-001, 0.0000000E+000, 0.0000000E+000, 8.9300791E+000, 8.2008676E+000, 0.0000000E+000, 3.3335961E-003, 0.0000000E+000
 2.7540958E+002, 1.5333623E+002,-6.9071371E+001,-3.4672761E+001,-4.7828163E+001, 8.5011088E-001, 0.0000000E+000, 0.0000000E+000, 5.0685026E+000, 2.6140443E+000, 0.0000000E+000, 3.3335961E-003, 0.0000000E+000
 2.7570453E+002, 1.4666757E+002,-7.1346941E+001,-3.7097626E+001,-4.8300839E+001, 8.3387391E-001, 0.0000000E+000, 0.0000000E+000,-8.7486012E+000,-9.2439590E+000, 0.0000000E+000, 3.3335961E-003, 0.0000000E+000
 2.7600134E+002, 1.7332930E+002,-7.3872901E+001,-4.0769735E+001,-4.8203592E+001, 8.5184073E-001, 0.0000000E+000, 0.0000000E+000, 6.9040373E+000, 1.1334909E+001, 0.0000000E+000, 3.3335961E-003, 0.0000000E+000
 2.7630966E+002, 1.6130910E+002,-7.5137872E+001,-3.9997820E+001,-4.8431007E+001, 8.5871537E-001, 0.0000000E+000, 0.0000000E+000,-3.6375090E+000,-1.3988820E+000, 0.0000000E+000, 3.3335961E-003, 0.0000000E+000
 2.7660281E+002, 1.5828182E+002,-7.2713482E+001,-3.8514345E+001,-4.8761555E+001, 8.6581896E-001, 0.0000000E+000, 0.0000000E+000,-2.1596796E+000,-8.4174328E-001, 0.0000000E+000, 3.3335961E-003, 0.0000000E+000
 2.7690549E+002, 1.5627211E+002,-7.3884060E+001,-3.6414608E+001,-4.9062004E+001, 8.5014774E-001, 0.0000000E+000, 0.0000000E+000,-3.1482695E+000,-2.2384130E+000, 0.0000000E+000, 3.3335961E-003, 0.0000000E+000
 2.7721133E+002, 1.6051439E+002,-7.4644980E+001,-3.6162165E+001,-4.8947160E+001, 8.5384199E-001, 0.0000000E+000, 0.0000000E+000, 5.7799876E-001, 1.6139281E+000, 0.0000000E+000, 3.3335961E-003, 0.0000000E+000
 2.7750656E+002, 1.6058843E+002,-7.0908963E+001,-3.6616848E+001,-4.8691773E+001, 8.6596787E-001, 0.0000000E+000, 0.0000000E+000, 4.9254398E+000, 5.2368197E+000, 0.0000000E+000, 3.3335961E-003, 0.0000000E+000
 2.7780179E+002, 1.6690352E+002,-7.1639059E+001,-3.6383091E+001,-4.8275144E+001, 8.6766560E-001, 0.0000000E+000, 0.0000000E+000, 1.2431077E+001, 1.1473892E+001, 0.0000000E+000, 3.3335961E-003, 0.0000000E+000
 2.7810837E+002, 1.5646049E+002,-7.3920356E+001,-3.3711437E+001,-4.8104956E+001, 8.8181031E-001, 0.0000000E+000, 0.0000000E+000, 5.7166340E+000, 1.6055471E+000, 0.0000000E+000, 3.3335961E-003, 0.0000000E+000
 2.7841071E+002, 1.6067290E+002,-7.2183167E+001,-3.4896722E+001,-4.8314946E+001, 8.6846449E-001, 0.0000000E+000, 0.0000000E+000, 7.0349095E+000, 6.1465268E+000, 0.0000000E+000, 3.3335961E-003, 0.0000000E+000
 2.7870288E+002, 1.6031560E+002,-7.1683085E+001,-3.6220377E+001,-4.8400289E+001, 8.4435501E-001, 0.0000000E+000, 0.0000000E+000, 4.9399522E+000, 4.8562037E+000, 0.0000000E+000, 3.3335961E-003, 0.0000000E+000
 2.7900299E+002, 1.6368689E+002,-7.4969712E+001,-3.9227445E+001,-4.8303063E+001, 8.6130627E-001, 0.0000000E+000, 0.0000000E+000, 1.9975577E+000, 2.0479732E+000, 0.0000000E+000, 3.3335961E-003, 0.0000000E+000
 2.7930072E+002, 1.5488084E+002,-7.1758135E+001,-3.6450405E+001,-4.8571513E+001, 8.6481096E-001, 0.0000000E+000, 0.0000000E+000,-9.6181207E-001,-1.0344033E+000, 0.0000000E+000, 3.3335961E-003, 0.0000000E+000
 2.7960675E+002, 1.5870520E+002,-7.3318850E+001,-3.3189280E+001,-4.8610945E+001, 8.5639506E-001, 0.0000000E+000, 0.0000000E+000, 4.2593372E+000, 4.4425192E+000, 0.0000000E+000, 3.3335961E-003, 0.0000000E+000
 2.7990884E+002, 1.5731424E+002,-7.1400539E+001,-3.2924133E+001,-4.8576915E+001, 8.6326825E-001, 0.0000000E+000, 0.0000000E+000, 3.0761625E+000, 5.2759196E+000, 0.0000000E+000, 3.3335961E-003, 0.0000000E+000
 2.8020917E+002, 1.5488614E+002,-7.0384904E+001,-3.6054233E+001,-4.8517538E+001, 8.3128637E-001, 0.0000000E+000, 0.0000000E+000, 4.3227598E-001, 7.6075346E-001, 0.0000000E+000, 3.3335961E-003, 0.0000000E+000
 2.8050690E+002, 1.6318765E+002,-7.2515367E+001,-3.7800286E+001,-4.7917053E+001, 8.4957745E-001, 0.0000000E+000, 0.0000000E+000, 4.8212696E+000, 5.8045240E+000, 0.0000000E+000, 3.3335961E-003, 0.0000000E+000
 2.8080942E+002, 1.6675834E+002,-7.2629562E+001,-3.5002312E+001,-4.7748093E+001, 8.3119821E-001, 0.0000000E+000, 0.0000000E+000, 1.3210777E+001, 1.2209568E+001, 0.0000000E+000, 3.3335961E-003, 0.0000000E+000
 2.8110538E+002, 1.5691855E+002,-7.1526018E+001,-3.3825425E+001,-4.7588035E+001, 8.4190128E-001, 0.0000000E+000, 0.0000000E+000, 6.7046581E+000, 4.8209718E+000, 0.0000000E+000, 3.3335961E-003, 0.0000000E+000
 2.8140710E+002, 1.6405016E+002,-7.3477656E+001,-3.2119219E+001,-4.7900047E+001, 8.4601005E-001, 0.0000000E+000, 0.0000000E+000, 1.1924913E+001, 1.1399247E+001, 0.0000000E+000, 3.3335961E-003, 0.0000000E+000
 2.8170148E+002, 1.5761038E+002,-7.4150079E+001,-3.5087250E+001,-4.8581168E+001, 8.4350586E-001, 0.0000000E+000, 0.0000000E+000, 1.2865225E+000, 6.3539060E-001, 0.0000000E+000, 3.3335961E-003, 0.0000000E+000
 2.8200873E+002, 1.6891154E+002,-7.6952868E+001,-4.0965503E+001,-4.8671897E+001, 8.7555412E-001, 0.0000000E+000, 0.0000000E+000, 2.7585007E+000, 3.1968258E+000, 0.0000000E+000, 3.3335961E-003, 0.0000000E+000
 2.8230835E+002, 1.5675071E+002,-7.0756923E+001,-4.0136153E+001,-4.8902910E+001, 8.8136301E-001, 0.0000000E+000, 0.0000000E+000,-1.9800858E+000,-2.1639164E+000, 0.0000000E+000, 3.3335961E-003, 0.0000000E+000
 2.8260187E+002, 1.6021207E+002,-7.3709055E+001,-3.6844459E+001,-4.8927076E+001, 8.6730865E-001, 0.0000000E+000, 0.0000000E+000,-2.4376336E-001, 1.5987856E+000, 0.0000000E+000, 3.3335961E-003, 0.0000000E+000
 2.8290433E+002, 1.5775124E+002,-7.1540520E+001,-3.6037317E+001,-4.8375654E+001, 8.6827590E-001, 0.0000000E+000, 0.0000000E+000, 2.9989579E+000, 2.6660308E+000, 0.0000000E+000, 3.3335961E-003, 0.0000000E+000
 2.8320691E+002, 1.4958369E+002,-7.0901393E+001,-3.4051103E+001,-4.8258642E+001, 8.3518548E-001, 0.0000000E+000, 0.0000000E+000,-2.4543634E+000,-2.7922605E+000, 0.0000000E+000, 3.3335961E-003, 0.0000000E+000
 2.8350558E+002, 1.7596643E+002,-7.4927163E+001,-3.8563083E+001,-4.7954832E+001, 8.4556779E-001, 0.0000000E+000, 0.0000000E+000, 1.3111070E+001, 1.5366918E+001, 0.0000000E+000, 3.3335961E-003, 0.0000000E+000
 2.8381189E+002, 1.4597508E+002,-6.8524916E+001,-3.6742173E+001,-4.7547083E+001, 8.3599650E-001, 0.0000000E+000, 0.0000000E+000,-4.0705875E+000,-6.0030924E+000, 0.0000000E+000, 3.3335961E-003, 0.0000000E+000
 2.8410379E+002, 1.7246477E+002,-7.5143090E+001,-3.5751966E+001,-4.7426143E+001, 8.7275142E-001, 0.0000000E+000, 0.0000000E+000, 1.5091588E+001, 1.5016324E+001, 0.0000000E+000, 3.3335961E-003, 0.0000000E+000
 2.8440091E+002, 1.5366502E+002,-7.1379023E+001,-3.7322566E+001,-4.7510512E+001, 8.4476865E-001, 0.0000000E+000, 0.0000000E+000,-4.7550800E-001,-1.7023139E+000, 0.0000000E+000, 3.3335961E-003, 0.0000000E+000
 2.8470950E+002, 1.5703291E+002,-7.3080077E+001,-3.9024262E+001,-4.7763343E+001, 8.7822661E-001, 0.0000000E+000, 0.0000000E+000,-2.3257872E+000,-1.9565418E+000, 0.0000000E+000, 3.3335961E-003, 0.0000000E+000
 2.8500641E+002, 1.6332322E+002,-7.3258777E+001,-3.5889661E+001,-4.7746433E+001, 8.5715112E-001, 0.0000000E+000, 0.0000000E+000, 6.0006215E+000, 7.2854969E+000, 0.0000000E+000, 3.3335961E-003, 0.0000000E+000
 2.8531149E+002, 1.6270537E+002,-7.1301470E+001,-3.3794111E+001,-4.8061280E+001, 8.7355490E-001, 0.0000000E+000, 0.0000000E+000, 9.3955032E+000, 1.0422064E+001, 0.0000000E+000, 3.3335961E-003, 0.0000000E+000
 2.8560898E+002, 1.5957328E+002,-7.2456121E+001,-3.5260246E+001,-4.8344525E+001, 8.4741996E-001, 0.0000000E+000, 0.0000000E+000, 5.3052109E+000, 4.3598071E+000, 0.0000000E+000, 3.3335961E-003, 0.0000000E+000
 2.8590988E+002, 1.5773270E+002,-7.1484775E+001,-3.8062459E+001,-4.8408593E+001, 8.4879749E-001, 0.0000000E+000, 0.0000000E+000,-7.1583302E-002, 6.2567122E-001, 0.0000000E+000, 3.3335961E-003, 0.0000000E+000
 2.8620251E+002, 1.6680709E+002,-7.5054537E+001,-3.8437678E+001,-4.8244357E+001, 8.4466885E-001, 0.0000000E+000, 0.0000000E+000, 4.4704865E+000, 5.9151868E+000, 0.0000000E+000, 3.3335961E-003, 0.0000000E+000
